,x,y,z,rep,zmodel
0,-1.0,0.0,-3.05,1,-3.065216033279876
1,-0.995,0.0,-3.0116508262500004,1,-3.0286165965325846
2,-0.99,0.0,-2.97370161,1,-2.9921983641532472
3,-0.985,0.0,-2.93614980875,1,-2.9559702140218347
4,-0.98,0.0,-2.89899288,1,-2.9199408101484106
5,-0.975,0.0,-2.86222828125,1,-2.8841185933273437
6,-0.97,0.0,-2.82585347,1,-2.8485117723645175
7,-0.965,0.0,-2.78986590375,1,-2.813128315894643
8,-0.96,0.0,-2.75426304,1,-2.7779759448032033
9,-0.955,0.0,-2.71904233625,1,-2.74306212526475
10,-0.95,0.0,-2.68420125,1,-2.708394062406667
11,-0.945,0.0,-2.64973723875,1,-2.673978694604732
12,-0.94,0.0,-2.61564776,1,-2.639822688414229
13,-0.935,0.0,-2.58193027125,1,-2.6059324341377472
14,-0.93,0.0,-2.54858223,1,-2.5723140420281934
15,-0.925,0.0,-2.51560109375,1,-2.5389733391232054
16,-0.92,0.0,-2.48298432,1,-2.505915866704685
17,-0.915,0.0,-2.45072936625,1,-2.4731468783749557
18,-0.91,0.0,-2.41883369,1,-2.440671338738916
19,-0.905,0.0,-2.387294748749999,1,-2.4084939226795092
20,-0.8999999999999999,0.0,-2.3561099999999997,1,-2.3766190152119644
21,-0.8949999999999999,0.0,-2.325276901249999,1,-2.345050711900533
22,-0.8899999999999999,0.0,-2.294792909999999,1,-2.3137928198198088
23,-0.8849999999999999,0.0,-2.2646554837499995,1,-2.282848859041312
24,-0.8799999999999999,0.0,-2.234862079999999,1,-2.2522220646246938
25,-0.8749999999999999,0.0,-2.20541015625,1,-2.2219153890917784
26,-0.8699999999999999,0.0,-2.17629717,1,-2.1919315053606923
27,-0.8649999999999999,0.0,-2.147520578749999,1,-2.162272810116455
28,-0.8599999999999999,0.0,-2.119077839999999,1,-2.132941427593759
29,-0.8549999999999999,0.0,-2.0909664112499997,1,-2.1039392137470943
