,x,y,z,rep,zmodel
0,-1.0,0.0,-3.05,1,-1.7792563118474458
1,-0.995,0.0,-3.0116508262500004,1,-1.771812516263738
2,-0.99,0.0,-2.97370161,1,-1.7643314035608906
3,-0.985,0.0,-2.93614980875,1,-1.7568128820488886
4,-0.98,0.0,-2.89899288,1,-1.749256861793047
5,-0.975,0.0,-2.86222828125,1,-1.7416632546526307
6,-0.97,0.0,-2.82585347,1,-1.7340319743197916
7,-0.965,0.0,-2.78986590375,1,-1.7263629363587913
8,-0.96,0.0,-2.75426304,1,-1.7186560582455184
9,-0.955,0.0,-2.71904233625,1,-1.710911259407291
10,-0.95,0.0,-2.68420125,1,-1.7031284612629414
11,-0.945,0.0,-2.64973723875,1,-1.6953075872631602
12,-0.94,0.0,-2.61564776,1,-1.6874485629311191
13,-0.935,0.0,-2.58193027125,1,-1.679551315903338
14,-0.93,0.0,-2.54858223,1,-1.6716157759708041
15,-0.925,0.0,-2.51560109375,1,-1.6636418751203377
16,-0.92,0.0,-2.48298432,1,-1.6556295475761755
17,-0.915,0.0,-2.45072936625,1,-1.6475787298417954
18,-0.91,0.0,-2.41883369,1,-1.6394893607419352
19,-0.905,0.0,-2.387294748749999,1,-1.6313613814648324
20,-0.8999999999999999,0.0,-2.3561099999999997,1,-1.623194735604652
21,-0.8949999999999999,0.0,-2.325276901249999,1,-1.6149893692041
22,-0.8899999999999999,0.0,-2.294792909999999,1,-1.6067452307972094
23,-0.8849999999999999,0.0,-2.2646554837499995,1,-1.5984622714522938
24,-0.8799999999999999,0.0,-2.234862079999999,1,-1.59014044481505
25,-0.8749999999999999,0.0,-2.20541015625,1,-1.5817797071518132
26,-0.8699999999999999,0.0,-2.17629717,1,-1.573380017392924
27,-0.8649999999999999,0.0,-2.147520578749999,1,-1.5649413371762315
28,-0.8599999999999999,0.0,-2.119077839999999,1,-1.5564636308906927
29,-0.8549999999999999,0.0,-2.0909664112499997,1,-1.5479468657200692
30,-0.8499999999999999,0.0,-2.063183749999999,1,-1.5393910116867
31,-0.8449999999999999,0.0,-2.035727313749999,1,-1.5307960416953514
32,-0.8399999999999999,0.0,-2.0085945599999997,1,-1.5221619315771107
33,-0.8349999999999999,0.0,-1.9817829462499992,1,-1.5134886601333206
34,-0.8299999999999998,0.0,-1.9552899299999995,1,-1.5047762091795494
35,-0.8249999999999998,0.0,-1.9291129687499995,1,-1.4960245635895613
36,-0.8199999999999998,0.0,-1.903249519999999,1,-1.4872337113392913
37,-0.8149999999999998,0.0,-1.877697041249999,1,-1.4784036435507897
38,-0.8099999999999998,0.0,-1.8524529899999995,1,-1.4695343545361512
39,-0.8049999999999998,0.0,-1.8275148237499992,1,-1.4606258418413682
40,-0.7999999999999998,0.0,-1.8028799999999996,1,-1.451678106290144
41,-0.7949999999999998,0.0,-1.778545976249999,1,-1.4426911520276016
