,x1,y,rep,noise,y_noise,ymodel
0,-1.9500000000000075,0.052185363849606,0.0,-0.0326616741483698,0.0195236897012361,-0.024923711172439356
1,-1.900000000000008,0.0566088255799026,0.0,0.0466058027218345,0.1032146283017371,-0.001611760277515084
2,-1.850000000000008,0.0616857929240057,0.0,0.0694362457828137,0.1311220387068194,0.0223077075527342
3,-1.8000000000000078,0.0675689512566424,0.0,0.0026289051733588,0.0701978564300012,0.04681302930584069
4,-1.750000000000008,0.074451657050552,0.0,0.0058235425962183,0.0802751996467703,0.07187658115131301
5,-1.7000000000000082,0.0825787283708533,0.0,-0.0552817941829324,0.0272969341879208,0.09746442723172127
6,-1.6500000000000083,0.092259269021462,0.0,-0.0137709239130316,0.0784883451084303,0.12353606136261142
7,-1.6000000000000083,0.1038808339761566,0.0,0.0048386905527669,0.1087195245289235,0.15004426825935857
8,-1.5500000000000087,0.1179228111524518,0.0,-0.0502058631440919,0.0677169480083598,0.17693513042137482
9,-1.5000000000000089,0.1349641456127819,0.0,0.0654768329035417,0.2004409785163236,0.20414820436389958
10,-1.450000000000009,0.1556758378698729,0.0,0.0178302958840485,0.1735061337539214,0.2316168852145925
11,-1.4000000000000092,0.1807818921668444,0.0,0.0241000981973933,0.2048819903642377,0.25926897168664653
12,-1.3500000000000094,0.2109656163062089,0.0,-0.0103421614182966,0.2006234548879122,0.28702743424889976
13,-1.3000000000000096,0.2466985818851335,0.0,-0.0213741472858897,0.2253244345992437,0.3148113783737675
14,-1.2500000000000098,0.2879916023761817,0.0,0.0450534515338746,0.3330450539100563,0.34253718278970535
15,-1.20000000000001,0.3341251414832339,0.0,-0.0963701485104264,0.2377549929728075,0.3701197806839661
16,-1.15000000000001,0.3834970858930184,0.0,0.034043345946472,0.4175404318394904,0.39747404093883976
17,-1.1000000000000103,0.4337557063673032,0.0,0.0896296245384114,0.5233853309057146,0.424516197902729
18,-1.0500000000000105,0.4822707670375558,0.0,0.0456158126444934,0.5278865796820492,0.4511652729107899
19,-1.0000000000000109,0.5267640078390321,0.0,-0.0231605866005862,0.5036034212384458,0.477344429484704
20,-0.9500000000000108,0.5657802382906206,0.0,0.0413293030576563,0.607109541348277,0.5029822071329968
21,-0.900000000000011,0.5987948757019851,0.0,-0.0573472456576027,0.5414476300443823,0.528013585728336
22,-0.8500000000000112,0.6260072746581148,0.0,0.051918224012761,0.6779254986708758,0.5523808428747468
23,-0.8000000000000114,0.6480196520358591,0.0,-0.1055570027263178,0.5424626493095412,0.5760341794436147
24,-0.7500000000000115,0.6655717885723096,0.0,-0.006400953500459,0.6591708350718505,0.598932102285977
25,-0.7000000000000117,0.679392359946427,0.0,0.0108050091949765,0.6901973691414036,0.6210415667199508
26,-0.6500000000000119,0.6901462914509019,0.0,-0.0043378340692344,0.6858084573816674,0.6423378935858122
27,-0.6000000000000121,0.6984330344673126,0.0,-0.0265138556799449,0.6719191787873677,0.6628044855703394
28,-0.5500000000000123,0.7048010145370404,0.0,-0.0169446391942142,0.6878563753428261,0.6824323745891808
29,-0.5000000000000124,0.7097616259733569,0.0,0.0406459619530228,0.7504075879263797,0.7012196361073542
30,-0.4500000000000126,0.7137988035505529,0.0,0.0178566949884987,0.7316554985390517,0.7191707075227142
31,-0.4000000000000128,0.7173756504945232,0.0,-0.0347103246911072,0.682665325803416,0.7362956465304206
32,-0.3500000000000129,0.7209404547464687,0.0,0.0898965679532159,0.8108370226996846,0.7526093622742965
33,-0.3000000000000131,0.72493329688501,0.0,0.008998753625983,0.7339320505109931,0.7681308476780412
34,-0.2500000000000133,0.7297927577639811,0.0,-0.0106630006680434,0.7191297570959376,0.782882436220195
35,-0.2000000000000135,0.735960399611805,0.0,0.0629487614188117,0.7989091610306167,0.7968891010808292
36,-0.1500000000000136,0.7438786459554514,0.0,0.0128268794955435,0.7567055254509949,0.8101778094472235
37,-0.1000000000000138,0.7539752920646767,0.0,0.0235729732604592,0.777548265325136,0.8227769401049431
38,-0.050000000000014,0.7666254851035625,0.0,-0.0055303312654982,0.7610951538380643,0.8347157684327212
39,-1.4210854715202004e-14,0.7820813185539686,0.0,-0.0284832959856811,0.7535980225682875,0.846024019641955
40,0.0499999999999856,0.8003644708524288,0.0,0.0283372224323534,0.8287016932847823,0.8567314885577816
41,0.0999999999999854,0.8211357894824677,0.0,0.0213065904004868,0.8424423798829546,0.8668677223797575
42,0.1499999999999852,0.8435923559053907,0.0,0.0093853953199163,0.8529777512253071,0.876461761605064
43,0.199999999999985,0.8664828653153159,0.0,-0.0032781804870849,0.863204684828231,0.885541933549065
44,0.2499999999999849,0.8883233488991984,0.0,-0.0041147784795922,0.8842085704196062,0.8941356925567981
45,0.2999999999999847,0.907781809049798,0.0,0.0483689959208766,0.9561508049706746,0.9022695009694431
46,0.3499999999999845,0.9240404000402948,0.0,0.0207400291888358,0.9447804292291304,0.9099687451072326
47,0.3999999999999843,0.9369234188606216,0.0,0.009991172312553,0.9469145911731748,0.9172576808824983
48,0.4499999999999842,0.946760623631482,0.0,0.0230636101369132,0.9698242337683952,0.92415940410499
49,0.499999999999984,0.9541368324353832,0.0,0.0093120595657798,0.963448892001163,0.9306958410402958
50,0.5499999999999838,0.9596842719803492,0.0,-0.0395478382252712,0.920136433755078,0.936887755296746
51,0.5999999999999837,0.9639702721820133,0.0,0.0261264826525979,0.9900967548346112,0.9427547676217652
52,0.6499999999999835,0.9674568961615856,0.0,0.0138745514177347,0.9813314475793204,0.9483153856685583
53,0.6999999999999833,0.9704956137246756,0.0,0.0569630810394543,1.02745869476413,0.9535870412377282
54,0.7499999999999831,0.9733346041190996,0.0,-0.0089279525625723,0.9644066515565272,0.9585861329002222
55,0.799999999999983,0.9761300833765972,0.0,-0.0515763229000221,0.9245537604765752,0.9633280722657412
56,0.8499999999999828,0.9789595120357096,0.0,-0.1075334203297183,0.8714260917059913,0.9678273324746413
57,0.8999999999999826,0.981836264017914,0.0,0.0203612630025836,1.0021975270204977,0.9720974977634497
58,0.9499999999999824,0.9847253208806028,0.0,0.063207480395534,1.0479328012761369,0.9761513131873
59,0.9999999999999822,0.987559262662594,0.0,-0.0872023015049153,0.9003569611576787,0.9800007337804927
60,1.049999999999982,0.9902537032212494,0.0,0.0071344306565633,0.9973881338778128,0.9836569726027277
61,1.099999999999982,0.9927213853292456,0.0,-0.0586313028264008,0.9340900825028448,0.9871305472571194
62,1.1499999999999817,0.9948842963992314,0.0,-0.0722568537150746,0.9226274426841568,0.9904313245805104
63,1.1999999999999815,0.9966832736914764,0.0,0.0376754008594436,1.03435867455092,0.9935685633001855
64,1.2499999999999811,0.9980845998149545,0.0,-0.049446912228964,0.9486376875859904,0.9965509545269041
65,1.2999999999999812,0.9990831195795116,0.0,0.0123129572313645,1.011396076810876,0.9993866600149542
66,1.349999999999981,0.9997015811542994,0.0,-0.0063888548604862,0.9933127262938132,1.0020833481680582
67,1.3999999999999808,0.9999863185114376,0.0,0.0273764342097686,1.0273627527212064,1.0046482278075572
68,1.4499999999999806,0.999999999999999,0.0,-0.0063326564326735,0.9936673435673254,1.007088079748121
69,1.4999999999999805,0.9998127599933754,0.0,-0.0711268250047107,0.9286859349886648,1.0094092862478758
