,x1,y,rep,noise,y_noise
0,-4.0,0.0,0.0,-0.041166752736544826,-0.041166752736544826
1,-3.95,0.000343705317713,0.0,0.04473181585183802,0.04507552116955102
2,-3.9,0.0007109385634349,0.0,-0.08530623441096528,-0.08459529584753038
3,-3.850000000000001,0.0011024732824151,0.0,0.0076701532447192855,0.008772626527134385
4,-3.8000000000000007,0.0015190923398219,0.0,0.012877753433181257,0.014396845773003156
5,-3.750000000000001,0.0019615895316701,0.0,0.14757696781943191,0.14953855735110202
6,-3.700000000000001,0.0024307715916115,0.0,-0.07083187297132365,-0.06840110137971216
7,-3.650000000000001,0.0029274606546364,0.0,0.013861623399674753,0.016789084054311152
8,-3.6000000000000014,0.0034524972527753,0.0,0.06997608590371353,0.07342858315648883
9,-3.5500000000000016,0.0040067439358478,0.0,-0.04620518999120403,-0.04219844605535623
10,-3.5000000000000018,0.0045910896330776,0.0,-0.07579543191127698,-0.07120434227819938
11,-3.450000000000002,0.0052064549000937,0.0,-0.032969235238883274,-0.027762780338789574
12,-3.400000000000002,0.0058537982318749,0.0,-0.04466324268776318,-0.03880944445588828
13,-3.3500000000000023,0.006534123667169,0.0,0.10975521646794217,0.11628934013511118
14,-3.3000000000000025,0.0072484899659503,0.0,0.08603154768460945,0.09328003765055976
15,-3.2500000000000027,0.0079980217110243,0.0,-0.2333441855903956,-0.22534616387937131
16,-3.200000000000003,0.0087839227711172,0.0,-0.24286820499253145,-0.23408428222141425
17,-3.150000000000003,0.0096074926695344,0.0,0.19343023658145825,0.20303772925099264
18,-3.100000000000003,0.0104701465345964,0.0,-0.018418320296473036,-0.007948173761876636
19,-3.050000000000004,0.0113734394716247,0.0,-0.25601678536507255,-0.24464334589344786
20,-3.000000000000004,0.0123190963989163,0.0,0.0613595610314238,0.0736786574303401
21,-2.950000000000004,0.0133090486416517,0.0,-0.010582200354585182,0.002726848287066517
22,-2.900000000000004,0.0143454788904591,0.0,0.28069708299246343,0.29504256188292255
23,-2.850000000000004,0.0154308765213791,0.0,-0.08376804876166451,-0.0683371722402854
24,-2.8000000000000043,0.0165681057619184,0.0,-0.23590052921955457,-0.21933242345763618
25,-2.7500000000000044,0.0177604898006251,0.0,0.07947299783315254,0.09723348763377763
26,-2.7000000000000046,0.0190119147103461,0.0,-0.1651902263623301,-0.146178311651984
27,-2.650000000000005,0.0203269580343302,0.0,0.12666958549832497,0.14699654353265518
28,-2.600000000000005,0.0217110481308566,0.0,-0.2212923498260323,-0.19958130169517568
29,-2.550000000000005,0.0231706619674028,0.0,0.05090863666615157,0.07407929863355436
30,-2.5000000000000053,0.0247135711080199,0.0,-0.024253662022038457,0.0004599090859814421
31,-2.450000000000005,0.0263491482925996,0.0,-0.16130606753293664,-0.13495691924033704
32,-2.4000000000000057,0.0280887504584742,0.0,-0.02166096622747294,0.006427784231001259
33,-2.350000000000006,0.029946198563644,0.0,-0.0037692947420700776,0.02617690382157392
34,-2.300000000000006,0.0319383804849879,0.0,-0.1667529478430999,-0.134814567358112
