,x1,y_raw,rep
0,-4.0,-0.6025601526280298,0.0
1,-3.999,-0.602552361891777,0.0
2,-3.998,-0.6025445604794095,0.0
3,-3.9970000000000003,-0.6025367483837845,0.0
4,-3.9960000000000004,-0.6025289255977576,0.0
5,-3.9950000000000006,-0.6025210921141837,0.0
6,-3.9940000000000007,-0.6025132479259155,0.0
7,-3.9930000000000008,-0.6025053930258049,0.0
8,-3.992000000000001,-0.6024975274067026,0.0
9,-3.991000000000001,-0.6024896510614574,0.0
10,-3.990000000000001,-0.6024817639829174,0.0
11,-3.989000000000001,-0.6024738661639288,0.0
12,-3.9880000000000013,-0.6024659575973368,0.0
13,-3.9870000000000014,-0.6024580382759852,0.0
14,-3.9860000000000015,-0.6024501081927162,0.0
15,-3.9850000000000017,-0.6024421673403707,0.0
16,-3.9840000000000018,-0.6024342157117887,0.0
17,-3.983000000000002,-0.6024262532998081,0.0
18,-3.982000000000002,-0.602418280097266,0.0
19,-3.981000000000002,-0.6024102960969978,0.0
20,-3.980000000000002,-0.6024023012918377,0.0
21,-3.9790000000000023,-0.6023942956746186,0.0
22,-3.9780000000000024,-0.6023862792381715,0.0
23,-3.9770000000000025,-0.6023782519753266,0.0
24,-3.9760000000000026,-0.6023702138789124,0.0
25,-3.9750000000000028,-0.6023621649417563,0.0
26,-3.974000000000003,-0.6023541051566839,0.0
27,-3.973000000000003,-0.6023460345165195,0.0
28,-3.972000000000003,-0.6023379530140861,0.0
29,-3.971000000000003,-0.6023298606422054,0.0
30,-3.9700000000000033,-0.6023217573936975,0.0
31,-3.9690000000000034,-0.602313643261381,0.0
32,-3.9680000000000035,-0.6023055182380733,0.0
33,-3.9670000000000036,-0.6022973823165902,0.0
34,-3.9660000000000037,-0.6022892354897463,0.0
35,-3.965000000000004,-0.6022810777503544,0.0
36,-3.964000000000004,-0.6022729090912262,0.0
37,-3.963000000000004,-0.602264729505172,0.0
38,-3.962000000000004,-0.602256538985,0.0
39,-3.9610000000000043,-0.6022483375235178,0.0
40,-3.9600000000000044,-0.6022401251135313,0.0
41,-3.9590000000000045,-0.6022319017478445,0.0
42,-3.9580000000000046,-0.6022236674192605,0.0
43,-3.9570000000000047,-0.6022154221205803,0.0
44,-3.956000000000005,-0.6022071658446045,0.0
45,-3.955000000000005,-0.602198898584131,0.0
46,-3.954000000000005,-0.6021906203319571,0.0
47,-3.953000000000005,-0.602182331080878,0.0
48,-3.9520000000000053,-0.6021740308236881,0.0
49,-3.9510000000000054,-0.6021657195531797,0.0
50,-3.9500000000000055,-0.6021573972621438,0.0
51,-3.9490000000000056,-0.6021490639433701,0.0
52,-3.9480000000000057,-0.6021407195896467,0.0
53,-3.947000000000006,-0.6021323641937596,0.0
54,-3.946000000000006,-0.6021239977484945,0.0
55,-3.945000000000006,-0.6021156202466347,0.0
56,-3.944000000000006,-0.602107231680962,0.0
57,-3.9430000000000063,-0.6020988320442572,0.0
58,-3.9420000000000064,-0.6020904213292988,0.0
59,-3.9410000000000065,-0.6020819995288648,0.0
60,-3.9400000000000066,-0.6020735666357304,0.0
61,-3.9390000000000067,-0.6020651226426705,0.0
62,-3.938000000000007,-0.6020566675424579,0.0
63,-3.937000000000007,-0.6020482013278635,0.0
64,-3.936000000000007,-0.6020397239916573,0.0
65,-3.935000000000007,-0.6020312355266072,0.0
66,-3.9340000000000073,-0.6020227359254798,0.0
67,-3.9330000000000074,-0.6020142251810405,0.0
68,-3.9320000000000075,-0.6020057032860523,0.0
69,-3.9310000000000076,-0.6019971702332774,0.0
70,-3.9300000000000077,-0.6019886260154759,0.0
71,-3.929000000000008,-0.6019800706254067,0.0
72,-3.928000000000008,-0.6019715040558266,0.0
73,-3.927000000000008,-0.6019629262994914,0.0
74,-3.926000000000008,-0.6019543373491552,0.0
75,-3.9250000000000083,-0.6019457371975698,0.0
76,-3.9240000000000084,-0.6019371258374864,0.0
77,-3.9230000000000085,-0.601928503261654,0.0
78,-3.9220000000000086,-0.6019198694628201,0.0
79,-3.9210000000000087,-0.6019112244337305,0.0
80,-3.920000000000009,-0.6019025681671296,0.0
81,-3.919000000000009,-0.6018939006557599,0.0
82,-3.918000000000009,-0.6018852218923623,0.0
83,-3.917000000000009,-0.6018765318696765,0.0
84,-3.9160000000000093,-0.6018678305804397,0.0
85,-3.9150000000000094,-0.6018591180173885,0.0
86,-3.9140000000000095,-0.6018503941732569,0.0
87,-3.9130000000000096,-0.6018416590407779,0.0
88,-3.9120000000000097,-0.6018329126126826,0.0
89,-3.91100000000001,-0.6018241548817002,0.0
90,-3.91000000000001,-0.6018153858405584,0.0
91,-3.90900000000001,-0.6018066054819836,0.0
92,-3.90800000000001,-0.6017978137986998,0.0
93,-3.9070000000000102,-0.6017890107834298,0.0
94,-3.9060000000000104,-0.6017801964288948,0.0
95,-3.9050000000000105,-0.6017713707278136,0.0
96,-3.9040000000000106,-0.6017625336729044,0.0
97,-3.9030000000000107,-0.6017536852568827,0.0
98,-3.902000000000011,-0.6017448254724626,0.0
99,-3.901000000000011,-0.6017359543123569,0.0
100,-3.900000000000011,-0.6017270717692758,0.0
101,-3.899000000000011,-0.6017181778359287,0.0
102,-3.8980000000000112,-0.6017092725050227,0.0
103,-3.8970000000000113,-0.6017003557692633,0.0
104,-3.8960000000000115,-0.6016914276213542,0.0
105,-3.8950000000000116,-0.6016824880539973,0.0
106,-3.8940000000000117,-0.6016735370598932,0.0
107,-3.893000000000012,-0.6016645746317401,0.0
108,-3.892000000000012,-0.6016556007622348,0.0
109,-3.891000000000012,-0.6016466154440722,0.0
110,-3.890000000000012,-0.6016376186699455,0.0
111,-3.8890000000000122,-0.6016286104325459,0.0
112,-3.8880000000000123,-0.6016195907245631,0.0
113,-3.8870000000000124,-0.6016105595386849,0.0
114,-3.8860000000000126,-0.6016015168675976,0.0
115,-3.8850000000000127,-0.6015924627039847,0.0
116,-3.8840000000000128,-0.601583397040529,0.0
117,-3.883000000000013,-0.6015743198699107,0.0
118,-3.882000000000013,-0.6015652311848091,0.0
119,-3.881000000000013,-0.6015561309779005,0.0
120,-3.880000000000013,-0.6015470192418603,0.0
121,-3.8790000000000133,-0.6015378959693615,0.0
122,-3.8780000000000134,-0.6015287611530753,0.0
123,-3.8770000000000135,-0.6015196147856717,0.0
124,-3.8760000000000137,-0.601510456859818,0.0
125,-3.8750000000000138,-0.60150128736818,0.0
126,-3.874000000000014,-0.6014921063034216,0.0
127,-3.873000000000014,-0.6014829136582048,0.0
128,-3.872000000000014,-0.60147370942519,0.0
129,-3.871000000000014,-0.6014644935970349,0.0
130,-3.8700000000000143,-0.6014552661663963,0.0
131,-3.8690000000000144,-0.6014460271259284,0.0
132,-3.8680000000000145,-0.6014367764682841,0.0
133,-3.8670000000000146,-0.6014275141861137,0.0
134,-3.8660000000000148,-0.6014182402720658,0.0
135,-3.865000000000015,-0.6014089547187875,0.0
136,-3.864000000000015,-0.6013996575189234,0.0
137,-3.863000000000015,-0.6013903486651168,0.0
138,-3.862000000000015,-0.601381028150008,0.0
139,-3.8610000000000153,-0.6013716959662365,0.0
140,-3.8600000000000154,-0.6013623521064392,0.0
141,-3.8590000000000155,-0.601352996563251,0.0
142,-3.8580000000000156,-0.6013436293293054,0.0
143,-3.8570000000000157,-0.6013342503972333,0.0
144,-3.856000000000016,-0.6013248597596639,0.0
145,-3.855000000000016,-0.6013154574092243,0.0
146,-3.854000000000016,-0.6013060433385397,0.0
147,-3.853000000000016,-0.6012966175402332,0.0
148,-3.8520000000000163,-0.6012871800069259,0.0
149,-3.8510000000000164,-0.601277730731237,0.0
150,-3.8500000000000165,-0.6012682697057837,0.0
151,-3.8490000000000166,-0.6012587969231811,0.0
152,-3.8480000000000167,-0.601249312376042,0.0
153,-3.847000000000017,-0.6012398160569774,0.0
154,-3.846000000000017,-0.6012303079585966,0.0
155,-3.845000000000017,-0.601220788073506,0.0
156,-3.844000000000017,-0.6012112563943108,0.0
157,-3.8430000000000173,-0.6012017129136135,0.0
158,-3.8420000000000174,-0.6011921576240149,0.0
159,-3.8410000000000175,-0.6011825905181135,0.0
160,-3.8400000000000176,-0.6011730115885061,0.0
161,-3.8390000000000177,-0.6011634208277866,0.0
162,-3.838000000000018,-0.6011538182285474,0.0
163,-3.837000000000018,-0.6011442037833793,0.0
164,-3.836000000000018,-0.6011345774848695,0.0
165,-3.835000000000018,-0.6011249393256044,0.0
166,-3.8340000000000183,-0.6011152892981678,0.0
167,-3.8330000000000184,-0.6011056273951412,0.0
168,-3.8320000000000185,-0.6010959536091042,0.0
169,-3.8310000000000186,-0.601086267932634,0.0
170,-3.8300000000000187,-0.6010765703583059,0.0
171,-3.829000000000019,-0.601066860878693,0.0
172,-3.828000000000019,-0.6010571394863661,0.0
173,-3.827000000000019,-0.6010474061738936,0.0
174,-3.826000000000019,-0.6010376609338424,0.0
175,-3.8250000000000193,-0.6010279037587763,0.0
176,-3.8240000000000194,-0.6010181346412578,0.0
177,-3.8230000000000195,-0.6010083535738465,0.0
178,-3.8220000000000196,-0.6009985605491002,0.0
179,-3.8210000000000197,-0.6009887555595739,0.0
180,-3.82000000000002,-0.600978938597821,0.0
181,-3.81900000000002,-0.6009691096563926,0.0
182,-3.81800000000002,-0.6009592687278372,0.0
183,-3.81700000000002,-0.6009494158047011,0.0
184,-3.8160000000000203,-0.6009395508795287,0.0
185,-3.8150000000000204,-0.6009296739448613,0.0
186,-3.8140000000000205,-0.600919784993239,0.0
187,-3.8130000000000206,-0.6009098840171988,0.0
188,-3.8120000000000207,-0.6008999710092761,0.0
189,-3.811000000000021,-0.600890045962003,0.0
190,-3.810000000000021,-0.6008801088679103,0.0
191,-3.809000000000021,-0.6008701597195256,0.0
192,-3.808000000000021,-0.6008601985093753,0.0
193,-3.8070000000000213,-0.6008502252299821,0.0
194,-3.8060000000000214,-0.6008402398738674,0.0
195,-3.8050000000000215,-0.6008302424335497,0.0
196,-3.8040000000000216,-0.6008202329015453,0.0
197,-3.8030000000000217,-0.6008102112703684,0.0
198,-3.802000000000022,-0.6008001775325302,0.0
199,-3.801000000000022,-0.6007901316805401,0.0
200,-3.800000000000022,-0.6007800737069047,0.0
201,-3.799000000000022,-0.6007700036041286,0.0
202,-3.7980000000000222,-0.6007599213647137,0.0
203,-3.7970000000000224,-0.6007498269811593,0.0
204,-3.7960000000000225,-0.6007397204459629,0.0
205,-3.7950000000000226,-0.6007296017516192,0.0
206,-3.7940000000000227,-0.6007194708906197,0.0
207,-3.793000000000023,-0.6007093278554549,0.0
208,-3.792000000000023,-0.6006991726386122,0.0
209,-3.791000000000023,-0.600689005232576,0.0
210,-3.790000000000023,-0.6006788256298289,0.0
